rank,x0_utm,y0_utm,zmean_ft,ponding_ft,basins,mean_pci,s_pond,s_basin_deficit,s_pci,priority
4117,325834.2,4695275.4,57.0,0.0,0,90.6,0.0,1.0,0.094,31.9
4118,328534.2,4695475.4,8.0,0.949,2,,0.237,0.333,0.5,31.9
4119,325734.2,4695725.4,35.9,0.549,1,,0.137,0.5,0.5,31.9
4120,326484.2,4694875.4,117.0,0.0,0,91.0,0.0,1.0,0.09,31.8
4121,328834.2,4695225.4,9.5,0.544,1,,0.136,0.5,0.5,31.8
4122,325684.2,4695425.4,42.2,0.0,0,90.8,0.0,1.0,0.092,31.8
4123,325984.2,4695725.4,42.2,0.544,1,,0.136,0.5,0.5,31.8
4124,326734.2,4694725.4,84.6,0.0,0,91.5,0.0,1.0,0.085,31.7
4125,326384.2,4695075.4,129.1,0.0,0,91.7,0.0,1.0,0.083,31.7
4126,328634.2,4695475.4,8.8,0.535,1,,0.134,0.5,0.5,31.7
4127,328084.2,4695825.4,19.0,0.936,2,,0.234,0.333,0.5,31.7
4128,325984.2,4695975.4,49.7,0.0,0,91.5,0.0,1.0,0.085,31.7
4129,326834.2,4694675.4,74.0,0.0,0,91.9,0.0,1.0,0.081,31.6
4130,326584.2,4694825.4,104.1,0.0,0,91.8,0.0,1.0,0.082,31.6
4131,325884.2,4695225.4,60.2,0.0,0,92.2,0.0,1.0,0.078,31.6
4132,326134.2,4695375.4,89.8,0.0,0,92.0,0.0,1.0,0.08,31.6
4133,327334.2,4695425.4,66.2,0.931,2,,0.233,0.333,0.5,31.6
4134,325684.2,4695625.4,37.4,0.0,0,92.0,0.0,1.0,0.08,31.6
4135,325484.2,4695925.4,27.7,0.531,1,,0.133,0.5,0.5,31.6
4136,326834.2,4694975.4,88.8,0.051,0,95.7,0.013,1.0,0.043,31.5
4137,326234.2,4695275.4,109.2,0.0,0,92.3,0.0,1.0,0.077,31.5
4138,325234.2,4695975.4,24.8,0.52,1,,0.13,0.5,0.5,31.5
4139,325834.2,4696275.4,62.9,0.0,0,92.4,0.0,1.0,0.076,31.5
4140,324884.2,4696725.4,69.3,1.237,4,,0.309,0.2,0.5,31.5
4141,326784.2,4694725.4,81.3,0.0,0,92.9,0.0,1.0,0.071,31.4
4142,326784.2,4695225.4,71.3,0.0,0,92.9,0.0,1.0,0.071,31.4
4143,325834.2,4695325.4,60.7,0.0,0,93.0,0.0,1.0,0.07,31.4
4144,327384.2,4695375.4,55.9,1.11,3,,0.277,0.25,0.5,31.4
4145,325334.2,4696225.4,35.6,1.109,3,,0.277,0.25,0.5,31.4
4146,328134.2,4693575.4,10.7,0.504,1,,0.126,0.5,0.5,31.3
4147,326184.2,4694675.4,42.0,0.078,0,98.3,0.02,1.0,0.017,31.3
4148,326534.2,4694825.4,107.7,0.0,0,93.5,0.0,1.0,0.065,31.3
4149,327134.2,4693875.4,9.3,0.495,1,,0.124,0.5,0.5,31.2
4150,326884.2,4694675.4,70.5,0.0,0,94.0,0.0,1.0,0.06,31.2
4151,325884.2,4695075.4,53.8,0.0,0,93.8,0.0,1.0,0.062,31.2
4152,326184.2,4695225.4,119.5,0.0,0,93.8,0.0,1.0,0.062,31.2
4153,326234.2,4695225.4,118.8,0.0,0,94.0,0.0,1.0,0.06,31.2
4154,326684.2,4695275.4,66.7,0.002,0,93.9,0.0,1.0,0.061,31.2
4155,328134.2,4695975.4,33.5,0.5,1,,0.125,0.5,0.5,31.2
4156,326384.2,4695875.4,40.3,1.208,2,69.9,0.302,0.333,0.301,31.1
4157,326634.2,4694775.4,92.6,0.0,0,95.0,0.0,1.0,0.05,31.0
4158,326384.2,4695025.4,132.3,0.0,0,95.0,0.0,1.0,0.05,31.0
4159,328884.2,4695825.4,6.3,1.199,4,,0.3,0.2,0.5,31.0
4160,325984.2,4695925.4,49.7,0.0,0,94.9,0.0,1.0,0.051,31.0
4161,325784.2,4696225.4,60.5,0.005,0,95.1,0.001,1.0,0.049,31.0
4162,325884.2,4695125.4,57.6,0.0,0,95.6,0.0,1.0,0.044,30.9
4163,328334.2,4695175.4,16.5,0.473,1,,0.118,0.5,0.5,30.9
4164,326684.2,4695425.4,48.3,0.474,1,,0.118,0.5,0.5,30.9
4165,325134.2,4695975.4,24.8,0.476,1,,0.119,0.5,0.5,30.9
4166,324884.2,4696675.4,65.6,0.474,1,,0.118,0.5,0.5,30.9
4167,324584.2,4696875.4,44.0,0.872,2,,0.218,0.333,0.5,30.9
4168,326884.2,4694725.4,75.2,0.0,0,95.9,0.0,1.0,0.041,30.8
4169,328284.2,4694975.4,20.7,0.463,1,,0.116,0.5,0.5,30.8
4170,327684.2,4693625.4,8.9,0.46,1,,0.115,0.5,0.5,30.7
4171,327484.2,4693675.4,10.9,0.459,1,,0.115,0.5,0.5,30.7
4172,325634.2,4696425.4,40.2,0.456,1,,0.114,0.5,0.5,30.7
4173,328034.2,4695175.4,13.4,0.85,2,,0.212,0.333,0.5,30.6
4174,326834.2,4695225.4,67.6,0.005,0,97.6,0.001,1.0,0.024,30.6
4175,328684.2,4695475.4,9.6,0.448,1,,0.112,0.5,0.5,30.6
4176,325084.2,4696625.4,52.4,1.247,5,,0.312,0.167,0.5,30.6
4177,325884.2,4695025.4,48.6,0.001,0,97.8,0.0,1.0,0.022,30.4
4178,327834.2,4694425.4,50.4,0.427,1,,0.107,0.5,0.5,30.3
4179,328234.2,4695075.4,17.7,0.42,1,,0.105,0.5,0.5,30.2
4180,328484.2,4695875.4,10.4,0.407,1,,0.102,0.5,0.5,30.1
4181,328484.2,4696025.4,9.1,0.411,1,,0.103,0.5,0.5,30.1
4182,327884.2,4694775.4,26.7,1.0,3,,0.25,0.25,0.5,30.0
4183,328234.2,4695025.4,18.4,0.796,2,,0.199,0.333,0.5,30.0
4184,328434.2,4695575.4,8.5,0.401,1,,0.1,0.5,0.5,30.0
4185,325484.2,4696675.4,36.8,0.398,1,,0.099,0.5,0.5,30.0
4186,328734.2,4695325.4,9.5,0.786,2,,0.196,0.333,0.5,29.8
4187,327434.2,4694875.4,76.4,0.778,2,,0.194,0.333,0.5,29.7
4188,327534.2,4695525.4,63.8,0.379,1,,0.095,0.5,0.5,29.7
4189,327284.2,4695325.4,58.3,0.758,2,,0.19,0.333,0.5,29.5
4190,325334.2,4695975.4,26.4,0.358,1,,0.089,0.5,0.5,29.5
4191,327134.2,4693825.4,9.0,0.744,2,,0.186,0.333,0.5,29.3
4192,328484.2,4695475.4,8.0,1.068,4,,0.267,0.2,0.5,29.3
4193,324484.2,4696975.4,34.0,0.741,2,,0.185,0.333,0.5,29.3
4194,328084.2,4695775.4,16.7,0.339,1,,0.085,0.5,0.5,29.2
4195,326934.2,4695825.4,89.6,0.219,1,42.5,0.055,0.5,0.575,29.2
4196,327634.2,4694725.4,58.5,0.729,2,,0.182,0.333,0.5,29.1
4197,328384.2,4694175.4,15.6,0.322,1,,0.081,0.5,0.5,29.0
4198,324784.2,4697175.4,47.0,0.719,2,,0.18,0.333,0.5,29.0
4199,325984.2,4695825.4,39.9,1.522,4,80.8,0.381,0.2,0.192,28.9
4200,328084.2,4696125.4,16.3,0.71,2,,0.178,0.333,0.5,28.9
4201,327534.2,4693625.4,8.7,0.887,3,,0.222,0.25,0.5,28.6
4202,327684.2,4695375.4,34.2,0.69,2,,0.172,0.333,0.5,28.6
4203,327784.2,4695725.4,37.2,0.288,1,,0.072,0.5,0.5,28.6
4204,327434.2,4695175.4,38.2,0.279,1,,0.07,0.5,0.5,28.5
4205,326484.2,4695275.4,69.8,1.57,3,93.8,0.392,0.25,0.062,28.4
4206,328134.2,4694125.4,21.8,0.667,2,,0.167,0.333,0.5,28.3
4207,327934.2,4695275.4,15.4,0.268,1,,0.067,0.5,0.5,28.3
4208,326134.2,4695775.4,39.8,1.377,4,74.7,0.344,0.2,0.253,28.3
4209,328634.2,4695775.4,9.6,0.663,2,,0.166,0.333,0.5,28.3
4210,324584.2,4696825.4,44.9,0.258,1,,0.064,0.5,0.5,28.2
4211,327784.2,4694525.4,53.0,0.839,3,,0.21,0.25,0.5,28.0
4212,327884.2,4695325.4,17.8,0.624,2,,0.156,0.333,0.5,27.8
4213,324684.2,4697125.4,46.0,0.224,1,,0.056,0.5,0.5,27.8
4214,327884.2,4694325.4,44.4,0.937,4,,0.234,0.2,0.5,27.7
4215,328434.2,4695725.4,10.0,0.213,1,,0.053,0.5,0.5,27.7
4216,328984.2,4695575.4,11.6,0.206,1,,0.051,0.5,0.5,27.6
4217,325084.2,4696675.4,62.6,0.193,1,,0.048,0.5,0.5,27.4
4218,327284.2,4695275.4,52.7,0.586,2,,0.147,0.333,0.5,27.3
4219,327084.2,4695325.4,65.6,0.586,2,,0.146,0.333,0.5,27.3
4220,328734.2,4695525.4,10.9,0.178,1,,0.044,0.5,0.5,27.2
4221,324634.2,4696875.4,51.7,0.574,2,,0.143,0.333,0.5,27.2
4222,328334.2,4695275.4,13.0,0.166,1,,0.042,0.5,0.5,27.1
4223,327734.2,4695375.4,31.4,0.165,1,,0.041,0.5,0.5,27.1
4224,328984.2,4695425.4,10.0,0.891,4,,0.223,0.2,0.5,27.1
4225,326734.2,4695575.4,48.4,1.404,5,77.2,0.351,0.167,0.228,27.1
4226,326184.2,4695725.4,41.4,1.227,4,71.1,0.307,0.2,0.289,27.1
4227,325984.2,4696075.4,46.2,0.572,1,75.9,0.143,0.5,0.241,27.0
4228,328234.2,4694975.4,20.3,0.153,1,,0.038,0.5,0.5,26.9
4229,326384.2,4695575.4,48.4,0.243,1,55.5,0.061,0.5,0.445,26.9
4230,327234.2,4695575.4,103.4,0.156,1,,0.039,0.5,0.5,26.9
4231,325134.2,4695925.4,24.6,0.753,3,,0.188,0.25,0.5,26.9
4232,326334.2,4696075.4,44.0,0.734,2,61.6,0.184,0.333,0.384,26.9
4233,328084.2,4696075.4,23.3,0.149,1,,0.037,0.5,0.5,26.9
4234,325184.2,4696125.4,26.0,0.149,1,,0.037,0.5,0.5,26.9
4235,328084.2,4693625.4,10.0,0.545,2,,0.136,0.333,0.5,26.8
4236,328934.2,4694825.4,31.1,0.132,1,,0.033,0.5,0.5,26.7
4237,328884.2,4695375.4,10.2,0.536,2,,0.134,0.333,0.5,26.7
4238,327584.2,4695475.4,53.4,0.135,1,,0.034,0.5,0.5,26.7
4239,328584.2,4695475.4,8.3,0.538,2,,0.135,0.333,0.5,26.7
4240,327184.2,4695775.4,129.8,0.0,1,41.6,0.0,0.5,0.584,26.7
4241,327984.2,4695225.4,14.5,0.126,1,,0.031,0.5,0.5,26.6
4242,327284.2,4695525.4,87.5,0.528,2,,0.132,0.333,0.5,26.6
4243,328734.2,4695225.4,10.8,0.716,3,,0.179,0.25,0.5,26.5
4244,328434.2,4695625.4,8.6,0.517,2,,0.129,0.333,0.5,26.5
4245,328084.2,4693725.4,9.6,0.912,5,,0.228,0.167,0.5,26.4
4246,327284.2,4695475.4,81.4,0.109,1,,0.027,0.5,0.5,26.4
4247,327734.2,4695625.4,46.0,0.111,1,,0.028,0.5,0.5,26.4
4248,328334.2,4695875.4,29.4,0.712,3,,0.178,0.25,0.5,26.4
4249,325834.2,4695975.4,48.8,0.116,1,,0.029,0.5,0.5,26.4
4250,326384.2,4695975.4,43.0,0.649,1,83.4,0.162,0.5,0.166,26.4
4251,327334.2,4695375.4,62.3,0.1,1,,0.025,0.5,0.5,26.3
4252,328934.2,4695525.4,11.3,0.101,1,,0.025,0.5,0.5,26.3
4253,328634.2,4695825.4,10.2,0.104,1,,0.026,0.5,0.5,26.3
4254,325384.2,4695925.4,26.9,0.107,1,,0.027,0.5,0.5,26.3
4255,326134.2,4695725.4,41.1,1.149,3,78.2,0.287,0.25,0.218,26.2
4256,328434.2,4695775.4,11.7,0.094,1,,0.023,0.5,0.5,26.2
4257,328934.2,4694875.4,29.0,0.086,1,,0.021,0.5,0.5,26.1
4258,328434.2,4695525.4,8.7,0.472,2,,0.118,0.333,0.5,25.9
4259,325384.2,4696075.4,30.2,0.069,1,,0.017,0.5,0.5,25.9
4260,326234.2,4695425.4,72.1,0.062,1,,0.016,0.5,0.5,25.8
4261,328984.2,4695625.4,12.9,0.066,1,,0.017,0.5,0.5,25.8
4262,328234.2,4695575.4,9.5,0.059,1,,0.015,0.5,0.5,25.7
4263,328134.2,4695725.4,15.4,0.052,1,,0.013,0.5,0.5,25.7
4264,327484.2,4693625.4,9.3,0.637,3,,0.159,0.25,0.5,25.5
4265,328034.2,4693675.4,9.4,0.643,3,,0.161,0.25,0.5,25.5
4266,328034.2,4694225.4,26.6,0.039,1,,0.01,0.5,0.5,25.5
4267,326184.2,4695775.4,41.1,0.484,1,77.7,0.121,0.5,0.223,25.5
4268,325834.2,4695825.4,35.7,1.347,3,94.4,0.337,0.25,0.056,25.5
4269,325334.2,4696275.4,41.7,0.032,1,,0.008,0.5,0.5,25.4
4270,328134.2,4694025.4,20.6,0.024,1,,0.006,0.5,0.5,25.3
4271,325834.2,4695775.4,37.5,0.622,3,,0.155,0.25,0.5,25.3
4272,326034.2,4696075.4,45.2,0.577,1,84.5,0.144,0.5,0.155,25.3
4273,327684.2,4695425.4,39.2,0.017,1,,0.004,0.5,0.5,25.2
4274,328284.2,4695475.4,9.2,0.418,2,,0.105,0.333,0.5,25.2
4275,328684.2,4695575.4,10.1,0.616,3,,0.154,0.25,0.5,25.2
4276,327234.2,4695625.4,111.0,0.019,1,,0.005,0.5,0.5,25.2
4277,326284.2,4695675.4,44.3,0.92,4,61.5,0.23,0.2,0.385,25.2
4278,326184.2,4695825.4,40.0,0.949,2,83.4,0.237,0.333,0.166,25.2
4279,328584.2,4695925.4,10.2,0.014,1,,0.004,0.5,0.5,25.2
4280,328484.2,4695975.4,10.6,0.015,1,,0.004,0.5,0.5,25.2
4281,324734.2,4697075.4,56.9,0.016,1,,0.004,0.5,0.5,25.2
4282,324734.2,4697275.4,34.7,0.946,8,,0.236,0.111,0.5,25.2
4283,328034.2,4693725.4,9.4,0.608,3,,0.152,0.25,0.5,25.1
4284,327784.2,4695375.4,27.9,0.005,1,,0.001,0.5,0.5,25.1
4285,327234.2,4695525.4,95.6,0.007,1,,0.002,0.5,0.5,25.1
4286,328484.2,4695725.4,9.4,0.406,2,,0.101,0.333,0.5,25.1
4287,325334.2,4696025.4,28.0,0.01,1,,0.003,0.5,0.5,25.1
4288,328134.2,4696025.4,37.7,0.007,1,,0.002,0.5,0.5,25.1
4289,324934.2,4696725.4,70.8,0.804,5,,0.201,0.167,0.5,25.1
4290,327434.2,4693675.4,13.1,0.0,1,,0.0,0.5,0.5,25.0
4291,327434.2,4693725.4,16.6,0.0,1,,0.0,0.5,0.5,25.0
4292,327384.2,4694875.4,96.3,0.0,1,,0.0,0.5,0.5,25.0
4293,327784.2,4695075.4,41.8,0.0,1,,0.0,0.5,0.5,25.0
4294,327484.2,4695275.4,44.1,0.0,1,,0.0,0.5,0.5,25.0
4295,327334.2,4695325.4,60.0,0.0,1,,0.0,0.5,0.5,25.0
4296,327734.2,4695425.4,35.2,0.0,1,,0.0,0.5,0.5,25.0
4297,327784.2,4695425.4,29.8,0.0,1,,0.0,0.5,0.5,25.0
4298,327634.2,4695475.4,49.9,0.0,1,,0.0,0.5,0.5,25.0
4299,327684.2,4695475.4,44.4,0.0,1,,0.0,0.5,0.5,25.0
4300,327184.2,4695525.4,102.1,0.0,1,,0.0,0.5,0.5,25.0
4301,328784.2,4695525.4,12.5,0.0,1,,0.0,0.5,0.5,25.0
4302,327184.2,4695575.4,111.5,0.0,1,,0.0,0.5,0.5,25.0
4303,327434.2,4695625.4,90.2,0.001,1,,0.0,0.5,0.5,25.0
4304,327484.2,4695625.4,87.6,0.0,1,,0.0,0.5,0.5,25.0
4305,328884.2,4695625.4,12.4,0.0,1,,0.0,0.5,0.5,25.0
4306,325734.2,4695675.4,40.1,0.0,1,,0.0,0.5,0.5,25.0
4307,325784.2,4695675.4,43.5,0.0,1,,0.0,0.5,0.5,25.0
4308,325884.2,4695675.4,45.6,0.0,1,,0.0,0.5,0.5,25.0
4309,326384.2,4695675.4,47.5,0.0,1,,0.0,0.5,0.5,25.0
4310,327384.2,4695675.4,101.9,0.0,1,,0.0,0.5,0.5,25.0
4311,327484.2,4695675.4,94.4,0.0,1,,0.0,0.5,0.5,25.0
4312,328884.2,4695675.4,12.5,0.0,1,,0.0,0.5,0.5,25.0
4313,328984.2,4695675.4,13.1,0.0,1,,0.0,0.5,0.5,25.0
4314,326234.2,4695725.4,41.9,1.385,10,75.0,0.346,0.091,0.25,25.0
4315,327334.2,4695725.4,113.2,0.0,1,,0.0,0.5,0.5,25.0
4316,328984.2,4695725.4,10.2,0.0,1,,0.0,0.5,0.5,25.0
4317,327334.2,4695775.4,111.3,0.0,1,,0.0,0.5,0.5,25.0
4318,327834.2,4695775.4,26.1,0.0,1,,0.0,0.5,0.5,25.0
4319,327234.2,4695825.4,130.9,0.0,1,,0.0,0.5,0.5,25.0
4320,328234.2,4695925.4,48.6,0.0,1,,0.0,0.5,0.5,25.0
4321,328534.2,4695925.4,9.8,0.0,1,,0.0,0.5,0.5,25.0
4322,328284.2,4695975.4,45.1,0.0,1,,0.0,0.5,0.5,25.0
4323,325284.2,4696025.4,27.6,0.0,1,,0.0,0.5,0.5,25.0
4324,326834.2,4696025.4,80.8,0.0,1,,0.0,0.5,0.5,25.0
4325,325184.2,4696075.4,26.4,0.0,1,,0.0,0.5,0.5,25.0
4326,325284.2,4696075.4,29.3,0.0,1,,0.0,0.5,0.5,25.0
4327,327584.2,4696075.4,49.1,0.0,1,,0.0,0.5,0.5,25.0
4328,328184.2,4696125.4,24.9,0.0,1,,0.0,0.5,0.5,25.0
4329,324984.2,4696525.4,48.3,0.0,1,,0.0,0.5,0.5,25.0
4330,324934.2,4696775.4,78.7,0.001,1,,0.0,0.5,0.5,25.0
4331,324784.2,4696975.4,73.6,0.0,1,,0.0,0.5,0.5,25.0
4332,324834.2,4696975.4,78.6,0.0,1,,0.0,0.5,0.5,25.0
4333,324684.2,4697075.4,56.7,0.0,1,,0.0,0.5,0.5,25.0
4334,324834.2,4697425.4,52.9,0.0,1,,0.0,0.5,0.5,25.0
4335,324834.2,4697475.4,53.0,0.0,1,,0.0,0.5,0.5,25.0
4336,327634.2,4693625.4,8.7,0.39,2,,0.097,0.333,0.5,24.9
4337,324434.2,4696925.4,28.8,0.391,2,,0.098,0.333,0.5,24.9
4338,327984.2,4695925.4,26.3,0.381,2,,0.095,0.333,0.5,24.8
4339,325084.2,4696425.4,33.8,0.383,2,,0.096,0.333,0.5,24.8
4340,327634.2,4693575.4,8.9,0.574,3,,0.143,0.25,0.5,24.7
4341,328184.2,4695575.4,9.3,0.373,2,,0.093,0.333,0.5,24.7
4342,327884.2,4695275.4,18.5,0.561,3,,0.14,0.25,0.5,24.5
4343,326084.2,4695675.4,43.9,0.903,2,84.0,0.226,0.333,0.16,24.5
4344,328184.2,4693575.4,14.9,0.352,2,,0.088,0.333,0.5,24.4
4345,325784.2,4695725.4,38.6,0.344,2,,0.086,0.333,0.5,24.3
4346,324884.2,4696425.4,35.2,0.328,2,,0.082,0.333,0.5,24.1
4347,325384.2,4695975.4,27.2,0.321,2,,0.08,0.333,0.5,24.0
4348,325784.2,4695975.4,44.6,0.31,2,,0.078,0.333,0.5,23.9
4349,326884.2,4695075.4,85.6,0.0,1,56.2,0.0,0.5,0.438,23.8
4350,326384.2,4695775.4,43.1,0.295,2,,0.074,0.333,0.5,23.7
4351,326884.2,4695975.4,90.4,0.0,1,56.3,0.0,0.5,0.437,23.7
4352,325834.2,4696475.4,42.1,0.347,1,78.9,0.087,0.5,0.211,23.6
4353,328834.2,4695375.4,10.6,0.279,2,,0.07,0.333,0.5,23.5
4354,326884.2,4695525.4,60.6,0.677,5,50.0,0.169,0.167,0.5,23.5
4355,325484.2,4696425.4,43.5,0.676,5,,0.169,0.167,0.5,23.5
4356,326534.2,4695225.4,79.6,0.0,1,58.0,0.0,0.5,0.42,23.4
4357,328284.2,4695675.4,10.3,0.774,7,,0.194,0.125,0.5,23.4
4358,326734.2,4695775.4,59.9,0.625,1,97.2,0.156,0.5,0.028,23.4
4359,327684.2,4693575.4,8.8,0.66,5,,0.165,0.167,0.5,23.3
4360,326234.2,4695475.4,61.6,1.095,3,89.2,0.274,0.25,0.108,23.3
4361,327984.2,4693575.4,10.5,0.452,3,,0.113,0.25,0.5,23.2
4362,326384.2,4695625.4,45.9,0.719,3,66.6,0.18,0.25,0.334,23.2
4363,328984.2,4695475.4,10.1,0.564,4,,0.141,0.2,0.5,23.1
4364,326134.2,4695575.4,52.0,0.969,2,95.1,0.242,0.333,0.049,23.1
4365,326884.2,4695125.4,77.5,0.004,1,60.0,0.001,0.5,0.4,23.0
4366,326784.2,4695525.4,50.5,0.53,4,48.4,0.132,0.2,0.516,23.0
4367,327334.2,4694925.4,81.4,0.235,2,,0.059,0.333,0.5,22.9
4368,326184.2,4696275.4,41.3,0.271,1,78.2,0.068,0.5,0.218,22.7
4369,324434.2,4696875.4,28.6,0.413,3,,0.103,0.25,0.5,22.7
4370,327484.2,4695325.4,43.3,0.61,5,,0.152,0.167,0.5,22.6
4371,328234.2,4695625.4,10.2,0.209,2,,0.052,0.333,0.5,22.6
4372,327784.2,4695175.4,32.3,0.197,2,,0.049,0.333,0.5,22.5
4373,328184.2,4695725.4,14.8,0.189,2,,0.047,0.333,0.5,22.4
4374,327884.2,4695725.4,24.1,0.186,2,,0.047,0.333,0.5,22.3
4375,324534.2,4696875.4,39.0,0.168,2,,0.042,0.333,0.5,22.1
4376,327984.2,4694175.4,29.8,0.157,2,,0.039,0.333,0.5,22.0
4377,327884.2,4696025.4,17.2,0.473,4,,0.118,0.2,0.5,21.9
4378,327584.2,4696125.4,37.9,0.356,3,,0.089,0.25,0.5,21.9
4379,325384.2,4696225.4,42.5,0.155,2,,0.039,0.333,0.5,21.9
4380,328884.2,4695475.4,11.2,0.145,2,,0.036,0.333,0.5,21.8
4381,328534.2,4695525.4,9.6,0.143,2,,0.036,0.333,0.5,21.8
4382,327484.2,4695975.4,56.2,0.146,2,,0.037,0.333,0.5,21.8
4383,325934.2,4695725.4,42.8,0.138,2,,0.035,0.333,0.5,21.7
4384,325084.2,4696375.4,30.7,0.135,2,,0.034,0.333,0.5,21.7
4385,328234.2,4693575.4,19.8,0.127,2,,0.032,0.333,0.5,21.6
4386,328734.2,4695425.4,11.2,0.125,2,,0.031,0.333,0.5,21.6
4387,328284.2,4695625.4,10.1,0.118,2,,0.03,0.333,0.5,21.5
4388,326034.2,4696375.4,40.8,0.526,2,75.6,0.132,0.333,0.244,21.5
4389,327534.2,4693575.4,9.3,0.315,3,,0.079,0.25,0.5,21.4
4390,326184.2,4695525.4,58.1,0.773,2,91.4,0.193,0.333,0.086,21.4
4391,326984.2,4695375.4,68.6,0.0,1,68.3,0.0,0.5,0.317,21.3
4392,325834.2,4695725.4,40.8,0.105,2,,0.026,0.333,0.5,21.3
4393,328134.2,4693625.4,12.4,0.496,5,,0.124,0.167,0.5,21.2
4394,328034.2,4694525.4,27.7,0.096,2,,0.024,0.333,0.5,21.2
4395,324834.2,4697175.4,53.1,0.094,2,,0.023,0.333,0.5,21.2
4396,328684.2,4695725.4,11.1,0.092,2,,0.023,0.333,0.5,21.1
4397,325084.2,4695925.4,27.5,0.089,2,,0.022,0.333,0.5,21.1
4398,328784.2,4695275.4,9.7,0.404,4,,0.101,0.2,0.5,21.0
4399,326284.2,4695975.4,42.0,0.255,2,60.8,0.064,0.333,0.392,21.0
4400,324834.2,4697225.4,52.3,0.08,2,,0.02,0.333,0.5,21.0
4401,325434.2,4695925.4,28.0,0.071,2,,0.018,0.333,0.5,20.9
4402,326934.2,4695925.4,98.6,0.0,1,70.6,0.0,0.5,0.294,20.9
4403,326034.2,4696175.4,44.4,0.647,2,86.6,0.162,0.333,0.134,20.8
4404,326734.2,4695525.4,46.7,1.189,9,85.6,0.297,0.1,0.144,20.7
4405,327984.2,4696075.4,11.8,0.254,3,,0.063,0.25,0.5,20.7
4406,328034.2,4696075.4,15.0,0.253,3,,0.063,0.25,0.5,20.7
4407,326234.2,4696175.4,46.5,0.0,2,46.7,0.0,0.333,0.533,20.7
4408,328784.2,4695225.4,11.4,0.044,2,,0.011,0.333,0.5,20.6
4409,328334.2,4695425.4,9.7,0.368,4,,0.092,0.2,0.5,20.6
4410,326784.2,4695475.4,47.9,1.088,7,83.5,0.272,0.125,0.165,20.6
4411,325684.2,4696025.4,44.4,0.371,4,,0.093,0.2,0.5,20.6
4412,325934.2,4695625.4,49.0,0.0,1,72.7,0.0,0.5,0.273,20.5
4413,326884.2,4695875.4,80.3,0.509,2,79.1,0.127,0.333,0.209,20.5
4414,327984.2,4694575.4,30.2,0.036,2,,0.009,0.333,0.5,20.4
4415,325234.2,4696025.4,26.1,0.031,2,,0.008,0.333,0.5,20.4
4416,325384.2,4696025.4,29.1,0.03,2,,0.008,0.333,0.5,20.4
4417,328134.2,4696125.4,25.1,0.035,2,,0.009,0.333,0.5,20.4
4418,327184.2,4695825.4,132.4,0.0,1,73.5,0.0,0.5,0.265,20.3
4419,327834.2,4695325.4,23.2,0.02,2,,0.005,0.333,0.5,20.2
4420,328834.2,4695475.4,11.7,0.009,2,,0.002,0.333,0.5,20.1
4421,328684.2,4695625.4,11.2,0.209,3,,0.052,0.25,0.5,20.1
4422,328684.2,4695675.4,11.8,0.004,2,,0.001,0.333,0.5,20.1
4423,324884.2,4696775.4,76.1,0.206,3,,0.052,0.25,0.5,20.1
4424,324534.2,4696975.4,40.3,0.006,2,,0.002,0.333,0.5,20.1
4425,327934.2,4693575.4,11.7,0.0,2,,0.0,0.333,0.5,20.0
4426,327984.2,4694525.4,29.6,0.002,2,,0.001,0.333,0.5,20.0
4427,328034.2,4694575.4,31.3,0.0,2,,0.0,0.333,0.5,20.0
4428,328934.2,4694925.4,25.1,0.0,2,,0.0,0.333,0.5,20.0
4429,327634.2,4695525.4,56.1,0.0,2,,0.0,0.333,0.5,20.0
4430,327434.2,4695675.4,99.1,0.0,2,,0.0,0.333,0.5,20.0
4431,325884.2,4695725.4,43.3,0.0,2,,0.0,0.333,0.5,20.0
4432,327284.2,4695725.4,118.9,0.0,2,,0.0,0.333,0.5,20.0
4433,328934.2,4695725.4,12.1,0.0,2,,0.0,0.333,0.5,20.0
4434,328734.2,4695775.4,11.7,0.0,2,,0.0,0.333,0.5,20.0
4435,328734.2,4695825.4,11.6,0.0,2,,0.0,0.333,0.5,20.0
4436,326884.2,4695925.4,86.4,0.0,2,,0.0,0.333,0.5,20.0
4437,328184.2,4695975.4,44.6,0.0,2,,0.0,0.333,0.5,20.0
4438,326784.2,4696025.4,74.3,0.0,1,75.1,0.0,0.5,0.249,20.0
4439,327484.2,4696025.4,55.6,0.001,2,,0.0,0.333,0.5,20.0
4440,328284.2,4696025.4,35.1,0.0,2,,0.0,0.333,0.5,20.0
4441,327534.2,4696075.4,53.9,0.0,2,,0.0,0.333,0.5,20.0
4442,328134.2,4696075.4,38.3,0.0,2,,0.0,0.333,0.5,20.0
4443,327534.2,4696125.4,47.5,0.0,2,,0.0,0.333,0.5,20.0
4444,325384.2,4696275.4,51.8,0.0,2,,0.0,0.333,0.5,20.0
4445,325434.2,4696275.4,52.8,0.0,2,,0.0,0.333,0.5,20.0
4446,325434.2,4696325.4,56.6,0.0,2,,0.0,0.333,0.5,20.0
4447,325534.2,4696325.4,51.6,0.0,2,,0.0,0.333,0.5,20.0
4448,325984.2,4696025.4,48.4,0.0,2,50.3,0.0,0.333,0.497,19.9
4449,326184.2,4696225.4,45.3,0.0,1,75.7,0.0,0.5,0.243,19.9
4450,328084.2,4693675.4,10.5,0.54,9,,0.135,0.1,0.5,19.7
